rowname	t0.5_t0	t1_t0.5	t2_t1	t3_t2	t4_t3	t8_t4
FBXO2	-1.1561791614089263	0.2010840043929195	-0.7897376304317765	1.516939135016346	-2.2790462367632514	-0.7474889003523694
FBXO6	-0.14349214162274712	-1.5508990227686252	-0.9481041216621335	1.411699171224994	-1.1062025299259228	1.3709634200845664
C1orf21	1.5428000885092987	0.07208913318080175	-1.1865327171157751	-1.7445695676927946	-1.1644089157649955	3.3055929377825803
SWT1	-0.2009138602502921	-0.11278936505933912	-3.320908433446273	1.5042540453688882	-1.2123814058816789	1.5925068303418988
MAD2L2	-1.9282068615027779	1.0013120494312084	-0.33837668870431636	3.5705232228700257	1.3648649435603504	-3.3876546608081344
DNAJC6	-0.9512925075279028	-1.0941726559437412	-0.299497946113792	9.076207201146095	1.1919889570976996	-5.58951865893066
LEPR	-1.6382870370491076	-0.047145244358759573	0.2847123677014448	-0.7141175200715794	-0.0339467134870482	-1.1193181446535347
IVNS1ABP	2.4023182225053965	0.01580328552526241	-1.9280886740138388	-1.8066799526905113	-0.7036066775763284	0.26731237559171683
KIAA2013	0.5574016973933826	-0.060922524313937604	0.4698535022179057	0.7502050747221748	0.34771738692759085	-1.1689226718380872
MFN2	-0.27922075127787693	-1.3617760822928193	0.2818622679089053	0.15100269368649027	-0.07168898910221441	2.6028025424568435
PRG4	1.2966515531922724	-1.173744681409776	-1.817341556839667	5.113732108447255	-3.117419746920596	1.4683286875750607
MIIP	-2.1328362916957992	0.9328507970521186	-0.982517675643713	0.673513129153447	0.7925908828338368	0.708496706519112
SMG7	-2.707932805822581	-2.736538340663949	0.2162476532026377	0.5014810759289856	0.3842837991307438	1.7582142096884874
SLC35D1	-0.5789449315410332	-1.6520148502618215	0.27541600469491806	-1.643008468202278	1.0999484217565603	-1.5966478480497843
PLA2G4A	2.540662560110882	-0.10993152808765413	0.6283741180947932	-1.8294129945215771	-2.4812774773662216	0.7378451056040334
GADD45A	6.868307820802545	-1.938190100797483	-4.5021904302750375	0.5196158811492619	-0.2763845614387289	0.6866779381867993
WLS	2.461111713838522	0.7289196911622847	-0.3378869936963052	0.6456884479345474	-1.695909735392765	-0.7704666889196287
PRDM2	2.289264862118795	-0.585163074463185	-5.669876028124694	0.7032541801541812	1.7129821890197485	0.2589915606193593
RGS2	0.30086700546733347	10.240175912865935	1.7280395604818206	-3.0017296542654686	-2.5102901813100447	-3.5452705724751445
RPE65	4.3322605325302215	0.48609934797718574	-2.955386249907307	-0.5942496938747626	-0.49043921000926205	-2.052967166352943
RO60	-0.5146117136281037	0.9993364717957848	-1.4165325682516272	-3.5174015035677693	-2.846097102592681	-0.11609901770724224
UCHL5	0.7434244125018462	-0.35477479437635545	0.9365909112938237	0.7582560705391922	-0.1797308375937077	0.6752416614909926
BCAS2	2.086903867587325	0.6637350724551088	-1.63529410994578	0.42024278442260915	-2.8061366510754726	1.6171585105334088
SRSF11	-1.2472389178079288	1.8386451531175558	-2.358243850980997	-0.1578872577856585	0.16990199940035774	-0.3694030287461682
CTH	-0.593343815542476	0.22017700721141442	-3.14399665948436	2.804018459404663	-1.5255111288825671	1.1612164511830567
OLFML3	1.6637558841226185	1.680590611662387	-0.6551775749037089	0.4115319007667235	-1.0608264958105982	1.1608281957994484
CFHR3	-1.4512273846841408	0.139318498012908	-1.7332354306679612	-0.17113760255949906	-0.75140804447709	1.8448586906954967
PLEKHM2	2.4720388753517963	-1.0415639265140875	0.39379899693040177	-1.2749669817297653	-0.44912474556075616	4.553384530381533
CRYZ	-0.961742107079559	-0.26482231654275973	-0.4506493141759846	-0.17157599819388664	-0.6835872635405155	-1.2572836392721476
PHTF1	-1.9321593403272386	0.6670737927043814	-1.2321118636533275	-0.976630349743991	-1.5053006714350956	2.6273593981889714
ZBTB17	-0.6424628115344165	0.04453503516702103	0.5708805410596643	-1.0464122598093637	0.3676591083147877	1.237444343071101
CD58	3.975370952533686	1.2382199753001661	0.6006974757582074	0.8491853222098947	0.08449968288543629	-2.856451172064137
TFAP2E	1.405411486569267	-0.13275006739061287	0.1841043535443888	-0.1662530901826692	0.968055545961059	-3.116475873638972
TTF2	-0.7073438803542808	-2.437003907837107	-1.1644193745578246	1.6471290557703449	-0.2101313562022078	4.918611896059785
NR5A2	0.1891186862468829	-1.833082743124303	-4.777425370445315	3.483468840199399	3.176855856369585	-3.146545820359789
KIF21B	-2.8098638548276096	0.150176551557862	0.13247594463017626	0.060660203722992544	1.266512448845208	-1.242841159991557
TMEM9	-1.9121973242168024	0.8697647426437323	-0.49059295574222983	-0.0032786284867594466	0.4726053684835884	1.770618770545925
ADPRS	0.5492711378239685	0.028425399622134608	1.3071130429421869	0.14898522331129765	0.6855289091408132	0.8050143479478763
MAP7D1	3.580521777760928	-0.8055787969683179	-0.8658251630115267	-0.5229685850430603	0.28584923301409487	-1.0571638119752402
WARS2	-1.9668180751461375	0.43984706795546646	0.9342280089641123	-1.0675044072793347	2.638161201369304	0.8939529134870882
OSCP1	-1.3396309092367171	0.22815683302877582	-1.879310514784677	1.6654063509157324	1.5304613109104466	0.7198455597323048
MRPS15	-0.756334897870364	1.9382147552528155	-0.579489155490733	1.1420467517893629	-1.422833255677575	1.2926437756497295
EXOC8	3.4363051627030705	-1.1863463289159284	-0.6129823859201136	-1.7413684726796876	-0.20125405785782416	0.6160431324249218
GNPAT	-3.144024104005258	-0.045907563259945466	-1.998984870107579	-1.103618569022259	1.1605903301355875	0.7081716271394438
TSNAX	0.3765419158079262	-0.06221965411795266	-1.0941304395981577	0.7854319065479013	-0.9820152180208223	0.7335411530332163
C1orf109	-2.1414656183092466	0.11436614135775909	-0.35455536281490674	0.622333705360575	0.855589974880705	2.2263352667140985
RRAGC	1.2928933691143796	-1.7382762139131507	-1.652555583007631	1.062190453472802	-0.37753476037208444	1.4774323157278717
NID1	2.807800377895376	-1.0496834826760573	2.415071595920578	-0.08538878741140897	0.4326554862281385	9.578613331471626e-4
LGALS8	-0.19133736567231943	0.12700923775499412	0.5396738044515431	-0.6946531145442216	0.018154686394424854	1.5255576147672627
NT5C1A	-0.03823060078275643	-1.1762619066296802	0.0230171700692125	1.9207794655398611	0.04394879359474795	-0.37117824573865843
HPCAL4	-0.3636973448081102	0.1985134426369759	0.07034012283659341	-0.5239578163649129	-0.10504157260807448	0.7460679099764768
MTR	-0.36137779754902827	-0.05466994801122949	-2.915682709843231	0.6125579579220087	0.3771708380823257	0.9508691369292166
BMP8B	-1.9598802661684958	4.275434726967559	3.1275712266429574	-0.21370168603972706	1.4530318569837068	-4.53424787455107
MYCL	-2.750869098175302	-1.2371222710718779	0.4234828254973349	0.2589268326689805	-0.7382790160964045	1.4771864740240122
SIPA1L2	2.2359702287715075	-1.297275928407899	0.23375846633792804	8.001325583370472	-0.8007198571701477	-6.652432817334976
RLF	-0.06790719169151806	2.171116505720124	-1.7533843094098625	-1.2981341712752468	-0.7227311763325116	0.06874098318211012
KMO	0.7549640441295482	0.21971374377467795	-0.9894307901182328	1.9008658401174285	-1.4497492688368654	0.6985385361177538
ZNF684	2.6485574801081064	-0.6857875379670997	0.015876078226389014	-0.04421913236606831	0.7770388908907985	0.8419974056971451
KCNQ4	4.690745934307153	-2.779941996162621	-0.8325637994463428	-2.0981787313867817	0.9902498553989486	1.6162498937246152
RIMS3	-0.4619351925646865	-1.4793862647999414	1.1151183462774175	-6.887343907273831	1.72142077187662	0.9980146216384054
AKT3	-2.5715281786734057	-0.571857775310906	0.8944888892862597	0.30735909084385327	-2.5166315730274453	-0.5282101511641543
ETV3	25.685556477925886	-6.186216026319908	-8.229998541932382	-2.787749854827722	-0.8248856878448053	0.44711260956987814
ACADM	-0.3706826154037229	0.32141342254407246	-0.7607312638577634	-0.10415457180272736	-0.9893922678678969	-0.2652685201733332
ST6GALNAC5	-0.07921007901469612	-0.5056625228154444	-2.7136487456637446	0.7206375958873337	-1.360110101663789	0.2865736897361983
ADGRL2	0.6750609982176585	-1.450719522056204	0.019213716599779163	2.859630736229817	-0.6137347848666141	-2.0712041927947458
PADI2	1.1705994835854507	-0.7595691471785875	-1.7251453246959603	-0.27312181335975316	0.6017650369179968	-2.32701467336248
SDHB	-1.7940565006902007	0.5365928522782161	-0.8403576809397486	-0.15097028131406243	1.0518159960225835	1.0477025633139418
MFAP2	-1.0537931345601526	-0.12542443715760354	1.1516261815671531	0.7310900417488803	1.8554366801444124	-2.79250940635117
RPF1	2.4047995270949505	0.4636282755273346	-1.1395610037057688	1.5452127361582155	-2.2737935680664827	0.212561107795968
KDM5B	-2.641079651431213	1.2972959797094628	4.41696023576348	1.9454900887124014	-3.928562797649468	-12.41826319516493
UAP1	3.23527985052115	4.027339125477288	3.112888853088175	-2.035212848718983	-3.960314764794416	-3.870474738452837
ACTL8	2.073767394876987	-1.0243850949589577	-0.14455971379823143	0.6096803636141853	0.5606387821227725	-0.2636853001844471
CTBS	-0.8071714913335318	1.280122842075147	-0.8913566143818695	1.6693854728292035	-1.7598767830017896	-0.007729807189973777
RGS4	2.7410929363664525	-0.15321709297911354	0.7931123726161582	-1.114913749886764	-2.5045414493518456	2.9430437369804117
KLHL12	-4.1977406382965725	0.2843605417801341	-4.4273395392255335	-0.7519813533686872	-0.21265564421074584	5.107505535636256
SSX2IP	-1.332251819574914	-0.792823942469673	-0.29222496904393097	-1.1006109269499702	-0.4954073779473135	0.7249926468469462
ZNHIT6	-0.5939641199085629	0.6151891702771498	-0.6678822009710663	0.4617502020555834	1.4158650274403897	-1.3970643862869525
RBBP5	-0.8521978380215922	0.6404955687196684	-0.25366946668445817	-0.07325906440628534	-0.9201802871280982	0.6720275782901359
GBP3	-0.30750867674240695	2.332705857191314	-1.1846342880879184	-0.1574946509922329	-0.7928560491537042	0.02260496440680502
GBP1	2.987054746337157	1.3996594176131854	-3.5211025995767793	-0.22976715210021226	-1.361735260831288	-2.30929507207108
PINK1-AS	-0.036497546233237865	-0.18077757552803703	1.1411164469061859	-0.540806218132614	-0.1625269426744318	0.539064996167382
GPR89A	-0.6205761732956914	3.3005252099455777	-4.581490834577324	1.5493861021751298	0.9221629512053126	0.29298909887025026
CDK18	0.5955875599235655	-0.9897852834718713	-1.148639557538117	2.3162612877434325	0.3085172223036034	1.0157656417700676
RAB29	2.028261958537747	-0.26869074265758497	-3.886469270184007	0.5254973765428881	-3.419955406548413	7.331221502917007
ECE1	-0.16604623829628304	0.2959154333705424	2.9890677823019915	-0.1301386863162263	-0.07500114721705774	0.041937310939657094
HMGCL	-3.230892191241851	-0.47408571850488646	-0.15024442644051783	-0.47924595257018865	-1.0518499644493624	3.233193128654231
GALE	-0.06284227255667803	0.9524943755813657	-0.10543323041604057	-1.1415394560290746	-0.2201952120566626	0.4505668167101623
ID3	0.5937927920272811	-5.26135549650265	3.2906724007756427	0.41084836008452175	-0.03845435164584837	3.1844515785280176
CD46	0.011318248756786733	0.1583715484352973	-1.320464570186552	-0.47412532553768666	0.09402981343833627	-0.8382212194924732
PRPF3	-2.718281957035685	1.0864902574720319	0.13074962391194067	-0.39470330142043336	0.3944450907699045	1.1444215245254352
APH1A	0.5953803200185495	-0.19195125166086188	0.7716544206520087	-1.6359258515328305	-1.1175954746232724	1.8296568763819943
P3H1	-0.41902964404738124	-0.4361015682912872	1.1533444752140958	-0.09453733987187402	0.6097153581522157	0.7154073283234674
SLC2A1	3.7570709173686976	0.9363572776520211	1.250931584768712	2.8632131393327946	0.7528160883301751	-10.035650131116467
EBNA1BP2	2.324074508218126	0.43549981208979216	1.2342808363745696	1.4434272357218723	-0.09920009090254385	-0.030700687172836284
CDC20	-2.3808327505835205	-0.14808927158834045	-0.4711007042237529	1.1709618097447414	1.0652975359383112	2.076374749065433
ARTN	1.1513438424623128	-0.1130848690623657	-0.9361118932034342	-0.7087530277508867	0.5352953070391664	1.5858042521170383
IPO13	-0.15230304240577724	-0.16390096978740845	0.3081162157265331	-0.13201551976703596	2.27710109505317	1.494855616480648
ATP6V0B	1.7959523842907847	-0.06368029688280095	0.1748108049874924	1.0922577292618554	-0.003929552741258052	-0.7963892486044756
B4GALT2	-0.24313432151299558	0.21705658499572805	0.2336159964017074	2.119089453025793	-1.0137772952330695	0.09907681349102693
ERI3	-0.24431974411082338	-0.3019774201303322	0.9760936283301065	-0.12783856451639417	0.8761614814592723	0.7013779987552335
PTCH2	1.0024082603981266	0.6037280144302689	-2.8667470911847595	-1.2159873724688837	2.4607209626344217	0.37663693892686423
AKR1A1	-0.12973953147256825	0.18141129242825846	0.15941085155960072	0.2180258872988349	0.6458960444823324	6.269063470088114
PRDX1	-2.723375448371303	0.38560100013689697	-1.5733013032730254	2.410983577997488	0.15699592062142675	1.6814695309312462
PIK3R3	-1.6887547367113778	5.66171592090441	-10.706545401872015	0.9056843926577016	5.437139217682401	12.06851840154053
TSPAN1	-0.35107724776181337	0.850060956273309	0.07249821657008544	-1.2401263084798815	0.19315011193431708	-0.17915505868359424
BLZF1	1.8095314597969903	2.04768847109372	-2.369910230025926	-2.070559108940644	-0.6437301348916157	1.7240194097109052
CCDC181	-0.3102776029391128	-0.6350774103508182	-1.642996737001687	0.8994507098390012	1.4662122456764795	1.1064614169770755
SLC19A2	2.271555638055385	2.2326718797584117	0.7777746918846997	-0.4883154903786851	0.1929031099196156	-3.349454852173953
FAAH	-1.0642044723098973	0.43823366267395175	1.623323586596107	-1.2443721369184308	-0.9875905551914084	-0.11031043288656879
NSUN4	-1.4301553340676822	-0.9474147141074041	1.4730475954060371	-0.023907524669658658	2.1252496440698736	-1.9987788213711533
TMED5	-1.3249767610244094	0.18732862701263925	-0.45296813350014	0.03173313739677305	-0.21434375700879463	-0.35080974871552456
DR1	-0.5147737923152946	1.1332085970972903	-1.5581652398339922	0.013185685318039007	-0.9850540589169443	-1.456903560466239
CNN3	2.1912761958489644	3.423467297008626	4.217011283600547	3.446265464928162	-0.9273874002586798	-6.174582220767611
PRRC2C	0.2284842126278636	-0.7396473263230934	1.4009156723423437	-1.4501176011558259	0.14859840439183195	-0.2301305455751456
F3	1.501833556288641	6.176997276138555	-1.351113163136072	-2.284301157472068	0.23015587559267264	-5.489627899044648
ABCD3	-4.353932776519566	0.8323471401572501	-1.711243897463488	0.9718554517833338	0.044765748001482704	0.32862368409719067
VAMP4	-2.044315077368262	2.4671602086747213	-2.0631125701088915	-3.482001768486714	-1.2299318535002202	0.5587901335074807
DPH5	-1.183589597485979	-0.9743142632795859	-1.2717653121865131	-0.2946766396554579	-0.5477643806029543	2.7350369846033638
PTBP2	-1.6224609679706883	1.7567201624184898	-1.1242075061521895	-1.4661631566680722	-0.39671636299275714	0.5000735039913149
TNFSF4	-1.965711276403716	0.48607331073612425	-2.3234406470269313	-0.5885168962847691	-0.2923009535392186	3.3187824227527383
PRDX6	-4.845584674147708	1.22019283614491	0.42378910308944967	2.3755570302448072	-0.49586334271393456	2.0624776857366998
DARS2	-1.6318105918926882	-2.399254110567052	1.9401663223548524	0.9311181867394822	-0.43847919655890016	2.878587093538798
IRF6	-0.3218203353479691	0.4770472787956886	-1.4506754982163517	-1.5770079259712386	1.098567226741636	1.1807908381662542
UTP25	2.83322383144362	-0.8590091696589116	2.688228042845216	1.2701576953348233	-3.252960972569121	-5.381759491716794
PLPPR5	0.9576677977383282	-0.5449968684968305	0.41168502381740174	-0.12659963713100167	-1.1090260181897382	-0.019830443745468246
PLPPR4	1.2936977648506809	-1.0564532115217955	-0.5716501488911289	-3.6132550345702135	-0.4661887322103765	2.261744171439943
RCAN3	-1.759094776708284	-1.4253035412757193	-0.13315418009574298	0.2636553487410876	-1.5156534930771348	0.6480694116152949
SYF2	-0.09232915846282128	0.4126708164353554	-2.1787526518576157	0.7068417722973477	-1.1033599372249845	0.6025529859194592
RSRP1	-3.7138711850177093	-1.5482752896376906	-1.206624302306464	0.6550236981647287	0.3179268998054263	0.047135131043716846
SLC35A3	-2.073680765758513	1.3169010195645972	-1.2130088782807884	-0.43022188004395295	0.1573583743602027	0.7070568424359744
RCOR3	-3.2533583953556544	-1.1628478624052287	-3.58667690423466	2.322645230990219	0.2671835422018732	0.02414623777883955
STMN1	-2.697776614537874	0.11544092307360827	-3.6061919781431917	-0.196749715310714	-1.9466818977131057	-1.6916966701911151
MTFR1L	-1.3343988839898053	-0.3031695217418854	0.4518466125261576	-0.96404569059169265	0.5136346554474621	0.9648066073527143
MAN1C1	-1.7791699539190478	-0.45026984011007204	0.641825350361694	2.8281988332128862	-0.9183341229647726	-3.283325981894236
NEK2	-2.4725255982371657	-0.7226019143851549	-0.022619991892771963	0.11483737518187945	-2.9124172208407186	5.2847460103700294
RPS6KA1	-2.097454585600852	2.4897278760869943	0.37003724120174064	-1.2774542161777391	1.4998057306365953	-2.275606768471555
DHDDS	0.8490366597437281	0.7715200139026508	-0.7242023923308986	0.3070072308814778	0.35548258290598655	0.5628335039961769
NENF	0.07836539996845894	0.48885313249692747	0.015647289200441106	1.5448604921058358	-0.7525914273733543	-0.962322509868495
NSL1	-1.8905504998357423	0.06890946476496328	-2.4239086068617954	-1.272513321669847	1.8454723778949746	0.3293866303583497
PROX1	3.576426180172333	1.3782942730026826	-5.800010535151408	-3.692913624469566	1.378184439797107	1.7848185856510284
ARID1A	-1.2902110486175595	-8.043798900037482	-0.3655340504230258	2.9536076436362335	-0.20808358939667196	1.4405872243172204
CENPF	-2.53512022719081	-3.9834784767912605	-1.7926006893820607	0.15562599830805462	-1.112717722914142	3.0587748822128464
RPA2	-1.328831784883556	-2.433568851241551	-0.49126702185549	1.5941191543480182	-0.5984034658303509	7.239996436977395
PPP1R8	-0.9676912394552516	-0.5823146806497274	3.2393298904610055	0.18553825618729458	-0.5054883782416806	1.0201713797084153
STX12	4.9713745280832535	1.2177233588804313	-1.2229145566437027	-1.5018934675393707	-1.7943580607846774	-0.29079904879588403
MTARC2	0.1762554077111362	-0.4755505872899487	-0.47424444160999363	-0.35708465692313857	0.6015109751674691	0.03815466423008912
OSBPL9	-2.452258579826379	-0.10382981211750214	-3.935628687483146	1.1193915192073376	-2.450553680666152	1.7134324432091337
TXNDC12	0.8974896992026616	0.4458276052505922	-0.021092401573627705	-0.5349479620125775	1.2817792956691036	-0.15145627108858986
ESYT2	-1.2188523915861968	0.5454344544427325	1.214096964732653	-2.1784793577478174	0.013945631768814483	-3.202090830611087
POLR1G	-0.2541309637766007	-0.4849092115880191	0.6470608779094231	1.7314917588341383	0.028647714957019246	-1.016146147933288
MESD	-0.2550811482512754	-0.12624223006749233	0.12089377630037383	0.6244494070452005	-0.613656719856878	3.1484596993945644
RCN2	0.31075692090016005	0.366571219414803	-1.3681374836194435	-0.2745559602518947	-1.0195098336151192	-0.24064891361920326
MUC5B	-2.713180773103575	2.1160085463145473	1.265775516612536	-0.8565532801836144	1.4617141405612326	-0.4316702479382683
CTSD	1.6972374152361605	-0.2549598856045647	0.030650172102420752	0.751635761762933	0.4503176839791296	2.4425214762779066
STAG1	-3.453210184456819	7.732689424736972e-4	-0.9505293100635669	-2.3709612520189483	0.4125265894605809	0.8898572626624234
STK11	-0.7573483823297525	-0.8358894768566267	-1.6284473561952477	0.39456560611308855	1.0468946458421096	1.4798135921085014
KMT2A	-2.559476782363088	-2.3793764530414903	-0.45845766524607284	0.1292236538311488	0.06092615840039019	1.4476270516776093
IFT46	-0.9916604397002542	-1.3104031298215322	-1.0524035968156225	-0.8980297093557611	-0.1124533702242051	4.321445207132708
MMP8	1.1575800075337308	-0.5250956965364855	0.025132183104207572	-0.6989930584881601	-0.8594942456476253	1.0594102711871194
KPTN	-1.7586629999004117	0.24865788934047023	-0.07322423342898204	-0.1716724267437764	0.28063814766115786	0.4635828542192618
RPS25	-2.2156499917445047	-0.016163122141213643	-0.25276040433574815	0.9340566313061309	-0.7990696287668976	0.7829119684962481
KIF14	-2.5482169697573296	0.34348427718610924	-2.2034852720846665	0.8376284032308432	-0.22290278315812556	0.9199246750523993
DDX59	3.8576809831085552	2.0715107659999683	-5.4815473082756565	-0.45816905496015914	0.8132006953700279	-0.3062633428709763
CAMSAP2	2.0808533696332554	1.0232040089864511	-0.808730992155596	-5.63680400705906	-1.7962988626499177	1.7897463068090766
ATF6	-0.08572890573123255	-1.0479560516344832	1.8820855973478643	0.21214943674570194	-0.3655482217564077	-0.12983140893326697
MREG	-0.8642023750258853	-0.4565407178994283	0.6524567700049873	1.511916977924581	0.9110642946403262	-1.1408440709580734
FASTKD2	1.3518454184823134	0.7008233521349068	-0.30043633553260113	0.3085858927214141	0.2926557876315116	1.2950604723849244
NRP2	3.2514845914226846	-0.5569509200096626	-0.29032434739492624	-2.6732578238592954	-0.1633333680749128	-0.9869505532905619
CREB1	-2.796146368694352	1.1666003529225821	-0.4559313620131481	-1.4818442542451131	-1.2879376365453297	1.0888071104365376
KLF7	2.6421966588711507	5.315260751867681	-5.9855501680255205	-1.706510722023517	0.5506253405444766	3.6449713483655692
TTR	-0.2500626409726919	1.44504509675493	-2.8218771668715625	3.0841560738329465	-0.21318825807420688	0.6865138650724475
B4GALT6	-1.1942841628703407	1.674357433756474	0.7030979662519082	-0.8139539597054346	-1.1123319636988875	-0.4079780972312925
C1orf54	0.8697632981940968	-0.7381467783634111	-0.9704423025332733	0.6955367392070317	-3.337151834237972	2.511313339412488
DNAI7	-0.18326420325006237	-1.8212216414888822	-0.6485492082664862	-0.7424734822192784	-0.6506729468605273	0.558999763034647
ATP10B	-0.5198781841693836	-0.664575202520043	0.6929361898123666	0.04373157082612969	0.6767382155640702	1.297423607691281
SPCS2	-1.2467022698318972	-0.4023918839375522	0.7339727475542274	-0.024718101156789362	1.6421897695468053	-1.4645287048707214
USP35	0.31152610272817466	-2.716710918224407	-0.15021931666358995	0.1025546081077325	2.3745875971407644	0.7834761958183445
ELOVL4	0.007676245432868898	0.7133377415752693	0.4141650800908574	0.44991997576131415	-0.6845282351478073	-1.372877494636687
CASP8AP2	-1.6561896922559267	-1.8531021437172377	-1.6223308785840818	2.7521498461573515	-0.5131003502173326	2.6575364568935793
HMGN3	-0.8587556829275709	-0.15585612302271296	-1.907878343652883	2.019813139650714	-2.1413515018860405	0.8674045793668069
UBE3D	-1.1862428377466676	0.6217878174677162	-1.9083666761812323	1.4166633230761165	-0.3439461691400828	-0.5848458709638391
CNR1	-1.7703474595268758	0.3636585929719627	-2.121388583943101	1.2226556589097017	0.7178115679387393	-1.03799964646548
ANKRD13C	1.152942389779303	1.0203580586688845	-1.8623456259097193	1.709060653602506	-0.31972209428566983	-3.0723813222736887
PHF3	-0.8228168589743943	-0.30428770607148947	-1.0790566456116428	-1.3412010773131704	-0.746073087542922	3.7772059565458616
PLAGL1	-0.6302205083387241	-0.6912418580295998	-0.4804342515289212	0.27473900826118375	-0.6888774962412793	-0.5560411546045395
FBXO30	3.0506157054270764	1.2700825208149005	-2.8069093288279303	-0.29217919690837685	-2.074708528177406	1.1364738680833244
TNFAIP3	3.044131629931703	-1.1349385781595123	-1.2525168423478144	-0.34596673664610356	-0.019568077374593814	0.03169151185206125
AKAP7	-1.3809378707199043	-0.6650228150188678	-1.2635628274540087	4.14581477641619	0.4604400321727596	0.48878158007666256
RAB32	2.860462518298014	-0.5099577953329786	3.531258532098133	-0.19798451837372988	0.12480058486339363	-3.3094986270307785
MYB	-2.49456768971184	0.7338861170327203	0.686973920684284	1.318277810277355	-0.7927892626766078	0.3805074223532594
SGK1	3.0669016236670084	-0.6978710186682684	0.12452686478515088	0.6554462336140385	-0.10578231927715577	-4.58658516243109
RNF146	-0.6716520809044507	-0.26105040779098176	-1.9092377061546943	-1.086743477765854	-0.5342406288071114	0.4531681600644053
CCN2	40.110872064082784	4.66228271910953	-7.386034707978332	-8.253887647440406	-8.31079945716398	-8.449857805776801
PMFBP1	0.028353602574843987	0.5995363570447774	-0.8176401684121968	-2.483298930744259	0.24713538768743268	0.5631432152397079
FBXL5	1.4079756818210223	0.7662535300544547	8.08824422307629	-0.2072362306322155	-1.644853708710341	-6.619252476853406
MED28	-4.509084693139863	3.2893671839682908	-0.412584835820217	-0.20948937478718246	0.5276459209925934	-1.1221759969848
SLC16A7	2.100012924348614	-0.11095608716193807	0.35444450906479114	-2.7799032517928546	0.05884663448290339	-0.10026191004799508
RXYLT1	1.011609128222415	-0.05980144098617121	-1.9145209488159896	-1.1111521108315878	-0.8437989406383604	1.5149467605570752
ZNF430	0.6404256114418014	-1.074967759409798	1.1412264911818528	-0.788598057493629	-1.4078962992261905	0.9006860073381173
VAMP8	-1.266080965311606	0.5325928667564243	0.03548287303538874	1.1760281826850467	-3.4406785703848852	0.1685883105177832
DCLRE1B	0.39526481650156076	-0.26839253198318946	0.2597127606082397	0.7829551868251504	-3.692969903978469	0.09288539437517505
MYL12B	1.4466272378848235	0.8358160890200574	0.4458360130428373	1.3565880671557649	1.261694955157222	-1.8443768795178817
FOXO3	-1.6180149979751952	-4.644579947192067	-5.22058610544991	1.1263903070651058	3.88509746938158	7.580053940856393
ARMC2	1.8896265064483169	0.0632995942604976	-1.226620611598506	0.28880854791498295	-1.704090777998458	0.4295961075339296
RPN2	0.03141717208800263	0.016828857269555183	0.3065177358077746	0.4324547483526708	0.07789307764587143	1.5318418428158098
TGIF2	-0.5801890630783065	-0.5724888277099474	-0.5571099680182765	2.9043991675049656	-4.453379654997287	-1.5567270564184927
CASQ2	1.2963656602638698	-0.4605390968817741	-2.872066384033567	2.0731046623559033	-0.8365816793137256	2.3065777696304193
OLFM3	0.9925105715905425	0.02631208575042101	0.4129407747169983	-0.7621889099871199	1.82560818101016	-0.9062814783697317
PKD2	0.71011498309962	-1.2198326227687086	0.08776397893427225	2.4153443757044015	-0.6232295251070986	-2.7450104336001786
ABCG2	-0.3383163541276099	-0.12397937618194771	2.450816136727578	0.3187093413643328	0.9053477668340203	0.32493603116039593
SPP1	-0.045168887305537385	0.004536569222151878	-0.24631171616368788	0.031484561255659065	-0.864721505445191	-0.4905091392338956
STBD1	-0.6608669144464814	-0.9551831539648915	0.6908945699672113	-2.4469514671915924	-0.18461105924677548	1.1702087444293239
CCNI	-2.651007521500718	0.4519541672383309	-0.22196740238814697	-0.878451437070207	-0.5581294222582547	-1.3418200517736287
MFSD1	1.4869208507602147	0.2820725621866828	-1.4118472907096682	1.839027363800223	-2.893904745073375	1.9367692929192202
RAB3GAP2	-1.7628643229196712	0.328173360312835	-0.23713098284264347	0.09172311396669784	-1.4319871837466551	1.1827488593284616
EEF2KMT	1.44480143896989	-0.8039140656446597	4.207295862507393	-0.44785467971348153	1.658329467217335	0.29024386132701663
UBN1	-1.403304139203392	2.352928875128637	1.7493297902710934	-1.7808403416241307	-1.0962036345401684	1.5490312280212457
KLF12	-3.9146921330903033	-0.8394204200916145	-0.5332304751990742	1.4371337397307837	0.8004053619763456	-5.568898160183818
UCHL3	-0.37519045061352113	-0.23810244963909424	0.2523477106565948	1.0527149670064941	-0.15909640228068406	-0.37892968774744645
PCDH17	1.1889114437663904	-0.23105035420764528	-2.427660489312416	-1.5118465657956757	0.33939334732434245	5.09291342111804
HS1BP3	2.2085272475621567	-2.194303602085094	-1.4354626888971715	1.1143497221797418	-0.5551683264572839	3.3245351924401714
LDAH	-1.6829651341030474	0.28369963687518673	-0.46485810066734873	0.6084221456837821	-2.327464158910088	4.593430879181669
WDR35	2.4431231133159654	-0.9279498871817397	2.1049775330060485	2.5076287125950882	0.3205087815526798	-0.09895304045368308
ELL2	2.4101287290651485	1.9014741877170211	3.1473384995831126	-0.1336434652939665	-2.7587824873846434	-8.063225543391486
DNAH7	-0.3645780849321824	-0.6918151573646252	-3.3822506015446026	-0.19013455328995948	1.4613547115866685	0.5125282823130923
CYP20A1	0.02355008436713334	1.3528184549093838	-1.5003470522069242	-0.05664026409042186	0.18171507584745494	0.302574374360466
